rollout/success_rate,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/total_timesteps,rollout/all_actual_path_length_mean,reward/distance,rollout/n_episodes,reward/collision,rollout/workspace_violation_rate,rollout/max_steps_rate,reward/smooth_action,rollout/action_norm_mean,train/learning_rate,reward/z_guard,rollout/distance_improvement_mean,rollout/all_expected_path_length_mean,train/actor_loss,reward/shake,reward/time,train/ent_coef_loss,reward/episode,reward/path_curvature,train/ent_coef,rollout/collision_rate,reward/success,rollout/reward_steps,train/critic_loss,reward/workspace,train/n_updates,reward/total,rollout/success_path_efficiency_percent_mean,rollout/success_actual_path_length_mean,rollout/success_expected_path_length_mean
0.0,1317,3895,270.58,-176.88152198000003,19250,5133128,1.203812951140242,-0.24788353256688414,685,-0.07047062358307613,0.059854014598540145,0.8759124087591241,-0.025599277995173246,0.4504722023682408,0.0003,-0.0002186982738703088,0.021867354904865695,0.19352438029472846,19.743526458740234,-0.0026717653164329176,0.0,-0.0657033920288086,-0.16388517112343284,-0.0005119855377277351,0.03340524435043335,0.06277372262773723,0.00010925678074895523,2013605,76.7463607788086,-0.06719292016060746,182968,-0.5783247177764486,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1319,3899,276.58,-171.06881684,19300,5146400,,,,,,,,,0.0003,,,,18.09054946899414,,,1.0366768836975098,,,0.03294069692492485,,,,1.0310872793197632,,183442,,,,
0.0,1314,3924,279.21,-140.13529645,19350,5160568,,,,,,,,,0.0003,,,,17.43734359741211,,,-0.7155420184135437,,,0.03293180093169212,,,,1.4609028100967407,,183948,,,,
0.0,1316,3929,279.81,-144.00154407000002,19400,5174848,1.20540513257789,-0.24772408281394845,690,-0.06989786242583512,0.059420289855072465,0.8768115942028986,-0.025608835339178643,0.4506675842711113,0.0003,-0.00021692076900289552,0.021995890307901562,0.1935401810522097,18.797950744628906,-0.0026725908265808236,0.0,-1.2377430200576782,-0.16390777816910948,-0.0005121766849578844,0.03185008093714714,0.06231884057971015,0.00010836877895478313,2030105,0.4998551607131958,-0.06664679905719162,184458,-0.577078677306843,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1318,3935,277.76,-148.62537057,19450,5187952,,,,,,,,,0.0003,,,,17.494491577148438,,,-1.1494157314300537,,,0.031415872275829315,,,,291.0028991699219,,184926,,,,
0.01,1314,3959,279.4,-141.48685139,19500,5202568,1.2047704353865647,-0.24776126282823027,695,-0.07279315420825312,0.058992805755395686,0.874820143884892,-0.025799560770749803,0.4514876609567251,0.0003,-0.00021586573989296377,0.022033035556832663,0.19358084644023463,19.298917770385742,-0.0026762537946781254,0.0,3.662247657775879,-0.16391939910599224,-0.0005159911933656321,0.03235914558172226,0.06474820143884892,0.00010784170993815278,2040027,10.282623291015625,-0.06632265161196396,185448,-0.579896297543182,333.2086443179387,0.005547845270484686,0.0184859000146389
0.01,1315,3965,280.67,-139.44006653,19550,5216876,,,,,,,,,0.0003,,,,16.67406463623047,,,1.5727849006652832,,,0.03433793783187866,,,,30.64765167236328,,185959,,,,
0.0,1317,3970,280.42,-145.53974432,19600,5230428,,,,,,,,,0.0003,,,,17.840694427490234,,,-1.0949232578277588,,,0.03372415527701378,,,,0.4509858787059784,,186443,,,,
0.01,1319,3974,278.91,-146.76949716999997,19650,5244540,1.2071293920312538,-0.24779907913785634,700,-0.07220911760458287,0.05857142857142857,0.8757142857142857,-0.02585320231323293,0.4519705565362678,0.0003,-0.0002141337982708825,0.02206344631633588,0.1936048918377076,18.60582733154297,-0.0026755617601888007,0.0,-0.4430094361305237,-0.16394144108003444,-0.000517064024273045,0.03472905233502388,0.06428571428571428,0.00010697647052530795,2056527,29.34371566772461,-0.0657905293730644,186947,-0.5788931526209727,333.2086443179387,0.005547845270484686,0.0184859000146389
0.01,1314,3999,273.67,-147.31550015000002,19700,5258624,,,,,,,,,0.0003,,,,19.30057144165039,,,-0.4039589464664459,,,0.03251698985695839,,,,11.1509428024292,,187450,,,,
0.01,1316,4004,267.04,-146.48305042,19750,5271364,,,,,,,,,0.0003,,,,18.6485595703125,,,-1.4779136180877686,,,0.030628498643636703,,,,21.23863983154297,,187905,,,,
0.01,1318,4009,268.11,-150.1039142,19800,5284776,1.2104432249737218,-0.2478113362186875,705,-0.07163437813400404,0.05815602836879433,0.8765957446808511,-0.02599675046907753,0.4528154925269771,0.0003,-0.00021242942699570397,0.02227399206013544,0.19389410705325452,20.028398513793945,-0.0026784624609306816,0.0,-1.7478433847427368,-0.16396313217338704,-0.0005199349868787598,0.02856857143342495,0.06382978723404255,0.00010612500464296896,2073027,30.099079132080078,-0.06526687785542591,188384,-0.5779771767207383,333.2086443179387,0.005547845270484686,0.0184859000146389
0.01,1319,4013,271.86,-149.21970118,19850,5297880,,,,,,,,,0.0003,,,,18.901445388793945,,,-0.9237415790557861,,,0.02763068489730358,,,,0.39777451753616333,,188852,,,,
0.01,1315,4038,277.02,-144.07628387000005,19900,5312440,,,,,,,,,0.0003,,,,19.17160415649414,,,-0.47907042503356934,,,0.029150372371077538,,,,20.209606170654297,,189372,,,,
0.0,1317,4043,279.08,-146.7101191,19950,5326412,1.2114913830347933,-0.24774277139254222,710,-0.07106871555141427,0.057746478873239436,0.8774647887323944,-0.025970507890233276,0.45281769097412067,0.0003,-0.00021075197293771422,0.022397630593516456,0.19382286478411143,18.49308967590332,-0.002678237706426243,0.0,0.4531609117984772,-0.1639844806982633,-0.0005194101354189252,0.032038815319538116,0.06338028169014084,0.0001052869860020952,2089527,0.6724726557731628,-0.06475149639128855,189871,-0.5768210847525173,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1318,4049,286.06,-144.25816924,20000,5340104,,,,,,,,,0.0003,,,,19.310972213745117,,,-1.983939290046692,,,0.03375836834311485,,,,1.114866018295288,,190360,,,,
0.0,1314,4074,287.29,-147.01893183,20050,5355252,,,,,,,,,0.0003,,,,18.40884780883789,,,-0.48588860034942627,,,0.031094662845134735,,,,10.426755905151367,,190901,,,,
0.0,1315,4080,277.64,-149.58978445,20100,5369168,1.2125457641277446,-0.24775015204248801,715,-0.07051191651389085,0.057342657342657345,0.8783216783216783,-0.025968171961880736,0.452827653608281,0.0003,-0.00020910080343538958,0.022476117338959153,0.19379976853936703,19.66070556640625,-0.0026791133257055423,0.0,-0.5772870182991028,-0.16400549470638315,-0.0005193634169369546,0.03037550114095211,0.06293706293706294,0.00010446209853909755,2106027,23.957836151123047,-0.064244190601545,191398,-0.5757830412737214,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1317,4085,278.27,-144.80608336,20150,5382104,,,,,,,,,0.0003,,,,19.62479019165039,,,-0.13035893440246582,,,0.028100717812776566,,,,10.319498062133789,,191860,,,,
0.0,1319,4090,279.45,-143.11664198999998,20200,5396496,1.2106517968706612,-0.2473787244081215,720,-0.07162951966697464,0.05694444444444444,0.8777777777777778,-0.025918877878863236,0.4524438711445006,0.0003,-0.0002077973015567969,0.02266894435096118,0.19382104151882232,19.90898895263672,-0.0026798783336254035,0.0,-0.8597806096076965,-0.1640212189475651,-0.0005183775353842496,0.02796812169253826,0.06388888888888888,0.00010381089806807918,2119238,0.6205453872680664,-0.0638437023118687,192374,-0.5760942854858873,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1315,4114,283.57,-137.74831331,20250,5411224,,,,,,,,,0.0003,,,,20.133228302001953,,,-0.24763847887516022,,,0.029034439474344254,,,,2.8168766498565674,,192900,,,,
0.0,1316,4120,291.03,-130.04947097,20300,5426680,,,,,,,,,0.0003,,,,18.968809127807617,,,2.222250461578369,,,0.027905724942684174,,,,11.565595626831055,,193452,,,,
0.0,1318,4125,288.06,-133.97165651,20350,5439896,1.2129316903213199,-0.24708475129803406,725,-0.07107613387035301,0.05655172413793103,0.8786206896551724,-0.025988810572735103,0.45291746680475514,0.0003,-0.0002061919288586068,0.02273014439591046,0.19365869653122178,20.05315399169922,-0.002682506000265757,0.0,0.4469771385192871,-0.1640416567949814,-0.0005197761891835907,0.029646923765540123,0.06344827586206897,0.00010300888966717828,2135738,281.07342529296875,-0.06335046714531464,193924,-0.5748472849100555,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1314,4149,284.95,-140.23716260999998,20400,5454568,,,,,,,,,0.0003,,,,19.809646606445312,,,0.3335453271865845,,,0.02868914045393467,,,,0.7500547170639038,,194448,,,,
0.0,1316,4154,284.94,-142.28885056,20450,5469016,,,,,,,,,0.0003,,,,19.662498474121094,,,-0.13351739943027496,,,0.027562331408262253,,,,10.583219528198242,,194964,,,,
0.0,1317,4159,279.08,-142.90486222,20500,5482064,1.2118952168028843,-0.2468548320898133,730,-0.07063882063882064,0.057534246575342465,0.8780821917808219,-0.02598233199223805,0.4528478337942064,0.0003,-0.00020492328277707503,0.022481557471703176,0.19331633983919883,21.14093780517578,-0.0026833026208005514,0.0,2.009486198425293,-0.16405610155610156,-0.0005196466172215109,0.026974763721227646,0.06301369863013699,0.00010237510237510238,2148960,1.1294643878936768,-0.0644963144963145,195430,-0.5753338981917079,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1319,4165,276.74,-142.05799983,20550,5496484,,,,,,,,,0.0003,,,,20.653003692626953,,,-0.358451783657074,,,0.02590668387711048,,,,44.2927360534668,,195945,,,,
0.0,1314,4190,274.93,-142.65490737,20600,5509448,,,,,,,,,0.0003,,,,20.660160064697266,,,-0.4434153735637665,,,0.0264271292835474,,,,20.777036666870117,,196408,,,,
0.0,1316,4196,278.86,-143.04751897999998,20650,5523420,1.2135359793223444,-0.24662342871038578,735,-0.07010057909174032,0.05714285714285714,0.8789115646258503,-0.026005293335536528,0.4530879634270403,0.0003,-0.0002033618435605475,0.02226029231536145,0.192972317748532,20.88037872314453,-0.00268315046225537,0.0,-0.040789633989334106,-0.16407599309153714,-0.000520105843964051,0.02480081096291542,0.06258503401360545,0.0001015950421619425,2165460,10.524982452392578,-0.06400487656202378,196907,-0.5741151938988378,333.2086443179387,0.005547845270484686,0.0184859000146389
0.02,1317,4202,279.91,-139.86779878999997,20700,5537840,1.211007825328567,-0.24672235640293413,740,-0.07281479758497587,0.05675675675675676,0.8770270270270271,-0.025996008904853547,0.45314358209849326,0.0003,-0.00020243430246118759,0.02221517323742847,0.19283366190722664,20.691083908081055,-0.002682517369361101,0.0,0.17986267805099487,-0.1640861237244769,-0.0005199201555063259,0.024713370949029922,0.06486486486486487,0.0001011316633124665,2175382,14.779204368591309,-0.0637129478868539,197422,-0.5766359746681079,333.2086443179387,0.005547845270484686,0.0184859000146389
0.02,1313,4227,281.3,-138.25647866,20750,5552932,,,,,,,,,0.0003,,,,20.42412567138672,,,0.07693125307559967,,,0.024531053379178047,,,,10.2682466506958,,197961,,,,
0.0,1315,4232,282.66,-142.70710307999997,20800,5566064,,,,,,,,,0.0003,,,,20.544452667236328,,,-1.3731908798217773,,,0.023472674190998077,,,,10.07719612121582,,198430,,,,
0.0,1316,4237,278.24,-166.08684643999996,20850,5579840,1.2132476792848437,-0.24697343663511853,745,-0.07226666399012356,0.056375838926174496,0.8778523489932886,-0.026030320703798966,0.45360858634178386,0.0003,-0.00020091042207410033,0.02213075376497019,0.19291195039881157,20.430898666381836,-0.0026832010117312194,0.0,-0.6929773092269897,-0.16410554947757225,-0.0005206063915557912,0.021912500262260437,0.06442953020134229,0.00010037036665294938,2191882,10.198579788208008,-0.06323333099135811,198922,-0.5759136492566763,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1318,4243,276.92,-165.78456440000002,20900,5593448,,,,,,,,,0.0003,,,,21.28724479675293,,,-0.3905467092990875,,,0.022185763344168663,,,,0.8678697347640991,,199408,,,,
0.0,1314,4266,271.73,-148.90772502,20950,5606720,,,,,,,,,0.0003,,,,21.520000457763672,,,0.7201838493347168,,,0.02339792624115944,,,,315.3961181640625,,199882,,,,
0.01,1315,4271,269.07,-150.06003242,21000,5621196,1.2127397678302658,-0.2466700824889776,750,-0.0733302404932581,0.056,0.8773333333333333,-0.026019234645801036,0.4537270450093042,0.0003,-0.00019970674151005113,0.022188781981666884,0.1929080691387256,22.707260131835938,-0.0026819163636161466,0.0,-0.27420997619628906,-0.16412006205633958,-0.0005203846703691973,0.024865834042429924,0.06533333333333333,9.976903468470491e-05,2205093,10.122910499572754,-0.06285449185136409,200399,-0.5762963502765484,333.2086443179387,0.005547845270484686,0.0184859000146389
0.01,1317,4276,268.72,-148.53418734,21050,5634104,,,,,,,,,0.0003,,,,22.455463409423828,,,-0.10192200541496277,,,0.026386570185422897,,,,0.6070963144302368,,200860,,,,
0.0,1319,4281,265.6,-151.5813032,21100,5647768,,,,,,,,,0.0003,,,,22.079261779785156,,,-0.2445954829454422,,,0.02836708165705204,,,,19.83957862854004,,201348,,,,
0.0,1314,4305,266.61,-149.5189605,21150,5660648,1.2141940740707606,-0.24654009921457956,755,-0.0727856092452578,0.05562913907284768,0.8781456953642384,-0.026027868921259762,0.45390321318550453,0.0003,-0.00019822349897421498,0.022194964103154,0.19280672466616758,21.217906951904297,-0.0026821001866657746,0.0,-2.520986318588257,-0.16413897595104054,-0.0005205573556251198,0.027372805401682854,0.06490066225165562,9.902803978946639e-05,2221593,0.7433465719223022,-0.062387665067363825,201808,-0.5751820714009732,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1316,4310,256.7,-162.76267173000002,21200,5672996,,,,,,,,,0.0003,,,,22.383750915527344,,,0.12432350218296051,,,0.026905030012130737,,,,10.87371826171875,,202249,,,,
0.0,1317,4316,257.71,-159.37650798,21250,5686072,,,,,,,,,0.0003,,,,22.50350570678711,,,1.2631839513778687,,,0.02747633494436741,,,,20.79021644592285,,202716,,,,
0.0,1319,4321,277.11,-135.68470244000002,21300,5700576,1.215452220995011,-0.24662367190631893,760,-0.07224900841922119,0.05526315789473684,0.8789473684210526,-0.02604901343176961,0.45401065974175625,0.0003,-0.00019676212639806442,0.022241657026308148,0.19282069285155126,22.09674072265625,-0.002683436300455493,0.0,2.9123892784118652,-0.1641576109661216,-0.000520980245881135,0.02497042343020439,0.06447368421052632,9.829797063839617e-05,2238093,10.299762725830078,-0.06192772150218959,203234,-0.5743099069277138,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1314,4347,280.15,-139.56809768,21350,5714380,,,,,,,,,0.0003,,,,21.948335647583008,,,-1.8728771209716797,,,0.024322351440787315,,,,10.902429580688477,,203727,,,,
0.0,1316,4352,283.14,-140.10812924,21400,5728632,,,,,,,,,0.0003,,,,22.839702606201172,,,-0.7688999176025391,,,0.023041103035211563,,,,25.99114990234375,,204236,,,,
0.0,1317,4357,268.9,-155.49726287000001,21450,5741820,1.216417317806385,-0.2465278770356468,765,-0.07172026170577128,0.054901960784313725,0.8797385620915033,-0.026049911911673673,0.4540132945693571,0.0003,-0.00019532214362265083,0.022300374230333403,0.19279544617907673,22.621143341064453,-0.002683045232552082,0.0,0.29499495029449463,-0.16417597322443564,-0.0005209982152688526,0.024435697123408318,0.06405228758169934,9.757858735479087e-05,2254593,19.62419891357422,-0.06147451003351825,204707,-0.5732503209151314,333.2086443179387,0.005547845270484686,0.0184859000146389
0.02,1313,4380,263.42,-157.46238302,21500,5754952,,,,,,,,,0.0003,,,,22.88860321044922,,,-1.0388963222503662,,,0.027122437953948975,,,,10.016133308410645,,205176,,,,
0.02,1315,4386,282.57,-134.87905894000002,21550,5769876,,,,,,,,,0.0003,,,,22.942962646484375,,,1.5195882320404053,,,0.02768757753074169,,,,0.7438839673995972,,205709,,,,
0.0,1317,4391,284.17,-137.53766871999997,21600,5783820,1.2181062423280427,-0.24642066542658728,770,-0.07119919791923977,0.05454545454545454,0.8805194805194805,-0.02607306480838337,0.45429051577583085,0.0003,-0.0001939030844428754,0.022486399273787226,0.19290618536050444,22.48314666748047,-0.0026834590217112444,0.0,1.3207701444625854,-0.16419406867089986,-0.0005214612731438442,0.029136065393686295,0.06363636363636363,9.686965703297928e-05,2271093,10.638591766357422,-0.06102788393077694,206207,-0.5722168344781506,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1318,4396,278.2,-142.54450903,21650,5797484,,,,,,,,,0.0003,,,,22.728412628173828,,,0.3119816184043884,,,0.033581312745809555,,,,39.20703887939453,,206695,,,,
0.01,1314,4420,277.85,-138.77193265999998,21700,5811876,,,,,,,,,0.0003,,,,21.977420806884766,,,0.18468469381332397,,,0.03629051893949509,,,,20.402524948120117,,207209,,,,
0.03,1316,4425,278.52,-135.43828,21750,5824560,1.220374830602997,-0.24632456291474905,775,-0.07068565081288498,0.05419354838709677,0.8812903225806452,-0.026141456774711892,0.45478787807562376,0.0003,-0.00019250449610425595,0.02258406350208867,0.1929447198346738,21.39152717590332,-0.002684660252061976,0.0,2.560760259628296,-0.16421190307891306,-0.0005228291122673968,0.037035323679447174,0.06322580645161291,9.617095348691835e-05,2287593,40.062034606933594,-0.060587700696758555,207662,-0.5712550971849607,333.2086443179387,0.005547845270484686,0.0184859000146389
0.03,1317,4431,283.57,-135.58325625,21800,5839764,,,,,,,,,0.0003,,,,23.152069091796875,,,0.08275562524795532,,,0.03750192001461983,,,,10.343732833862305,,208205,,,,
0.01,1313,4457,278.99,-142.19994281,21850,5853876,,,,,,,,,0.0003,,,,22.480480194091797,,,-0.26386433839797974,,,0.034888867288827896,,,,10.695966720581055,,208709,,,,
0.0,1314,4462,278.17,-138.79796240999997,21900,5866896,1.2217750106784735,-0.24616348758192183,780,-0.07027877246410763,0.05512820512820513,0.8807692307692307,-0.02629489373878886,0.4556094076259275,0.0003,-0.00019139640824474883,0.02297381723824984,0.19334165706561926,22.929580688476562,-0.002686441933954981,0.0,-0.8088300824165344,-0.1642228458600066,-0.0005258978514387833,0.03214973211288452,0.06282051282051282,9.561737750218724e-05,2300837,311.7059326171875,-0.06167320848891077,209174,-0.5719413269498688,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1316,4467,283.57,-135.80645182,21950,5881652,,,,,,,,,0.0003,,,,21.425395965576172,,,-0.07259267568588257,,,0.029382292181253433,,,,20.85744857788086,,209701,,,,
0.01,1318,4473,281.91,-137.07108981000002,22000,5895988,1.2218928799815725,-0.24595104881130048,785,-0.07130362032248251,0.05477707006369427,0.8802547770700637,-0.026345156202386005,0.4559561968817434,0.0003,-0.00019030371788166157,0.02318621284927532,0.19336774178845867,22.397281646728516,-0.0026887169151180697,0.0,1.202502965927124,-0.16423600547611805,-0.000526903100673503,0.02959172986447811,0.06369426751592357,9.507149376331001e-05,2314048,10.579195022583008,-0.06132111347733495,210213,-0.5724677965295281,333.2086443179387,0.005547845270484686,0.0184859000146389
0.01,1313,4499,292.32,-131.1513529,22050,5910856,,,,,,,,,0.0003,,,,23.179744720458984,,,-0.9450825452804565,,,0.032415539026260376,,,,10.156597137451172,,210744,,,,
0.0,1315,4504,288.0,-137.6354326,22100,5924660,,,,,,,,,0.0003,,,,21.898103713989258,,,0.9126905202865601,,,0.03495701774954796,,,,10.44005012512207,,211237,,,,
0.0,1316,4509,284.14,-139.19936607999998,22150,5939024,1.2229701566614806,-0.24584776858083107,790,-0.07079879925236468,0.05443037974683544,0.8810126582278481,-0.02632929372213873,0.4560133882355572,0.0003,-0.00018895639040973332,0.02329156867028037,0.19345359593346903,22.33758544921875,-0.002688136009211181,0.0,-0.5725864171981812,-0.16425321426548606,-0.0005265858511958664,0.03431439772248268,0.06329113924050633,9.43983990031529e-05,2330548,0.4915999472141266,-0.060886967357033625,211750,-0.5714253230296645,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1313,4533,284.21,-139.12058130000003,22200,5952856,,,,,,,,,0.0003,,,,22.741798400878906,,,-1.5294878482818604,,,0.032696425914764404,,,,29.363428115844727,,212244,,,,
0.0,1314,4538,276.15,-145.41115739999998,22250,5966744,,,,,,,,,0.0003,,,,23.449539184570312,,,-3.3533215522766113,,,0.03038741461932659,,,,10.250795364379883,,212740,,,,
0.0,1316,4543,280.78,-142.11191399,22300,5980940,1.22470674745444,-0.24587776340209927,795,-0.07030107607513779,0.05408805031446541,0.8817610062893082,-0.026390324346802718,0.45632048197954095,0.0003,-0.00018762800665202552,0.023200826351560136,0.19337318666607328,22.6385555267334,-0.0026907502530817665,0.0,-0.1446741670370102,-0.16427018109557198,-0.0005278064633722346,0.027852123603224754,0.06289308176100629,9.373476810018372e-05,2347048,10.233219146728516,-0.0604589254246185,213247,-0.5706107202992318,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1318,4548,284.81,-137.03804356,22350,5995248,,,,,,,,,0.0003,,,,22.751981735229492,,,-2.162418842315674,,,0.02579692378640175,,,,0.39777880907058716,,213758,,,,
0.01,1313,4573,277.13,-140.95857966000003,22400,6008744,,,,,,,,,0.0003,,,,22.57061767578125,,,-0.7741613984107971,,,0.026606904342770576,,,,9.843334197998047,,214240,,,,
0.01,1315,4578,269.49,-148.16846945,22450,6022072,1.2277391563874607,-0.24568514630544727,800,-0.06981030213898766,0.05375,0.8825,-0.02649562316562941,0.4571138313085811,0.0003,-0.00018631816986861414,0.023224111222662033,0.1933361312467605,23.005558013916016,-0.0026909079062473083,0.0,-0.6858787536621094,-0.16428691103375095,-0.0005299124392793771,0.026443401351571083,0.0625,9.308040285198354e-05,2363548,10.386665344238281,-0.06003685983952939,214716,-0.5696289005958834,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1316,4583,262.93,-160.04404801999996,22500,6034336,,,,,,,,,0.0003,,,,23.54798698425293,,,0.8706613183021545,,,0.02554578147828579,,,,0.7794208526611328,,215154,,,,
0.0,1318,4589,266.76,-154.88135523,22550,6049008,,,,,,,,,0.0003,,,,23.087038040161133,,,0.20792585611343384,,,0.025271683931350708,,,,10.005578994750977,,215678,,,,
0.0,1314,4613,270.6,-151.12454971999998,22600,6061832,1.226205259675125,-0.24557190990994107,805,-0.07081071324438026,0.05341614906832298,0.8819875776397516,-0.026453017627947276,0.4568426086544181,0.0003,-0.00018528253716789257,0.023459354778809578,0.19350565596952202,22.959964752197266,-0.0026907839625283764,0.0,-2.407205820083618,-0.164299367331732,-0.000529060328353536,0.02533208578824997,0.06335403726708075,9.25630238488631e-05,2376759,10.598838806152344,-0.059703150382516695,216136,-0.570150722300714,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1315,4618,275.8,-146.79027403999999,22650,6076364,,,,,,,,,0.0003,,,,24.256977081298828,,,-0.773982048034668,,,0.02507275901734829,,,,12.740941047668457,,216655,,,,
0.0,1317,4623,287.35,-134.84672963,22700,6090784,,,,,,,,,0.0003,,,,22.762924194335938,,,0.5349875688552856,,,0.02574906125664711,,,,19.883548736572266,,217170,,,,
0.0,1313,4648,282.92,-143.80944301000002,22750,6105456,1.2277649068329206,-0.24526115955320224,810,-0.07032251837348151,0.05308641975308642,0.8827160493827161,-0.026455557035924497,0.45709158784480053,0.0003,-0.00018400513181257154,0.023751099173117567,0.19368873541185885,23.380569458007812,-0.00268903198525314,0.0,-0.39111602306365967,-0.16431568835633753,-0.0005291111166554793,0.027742348611354828,0.06296296296296296,9.192486061893008e-05,2393259,10.10552978515625,-0.059291535099209904,217694,-0.5689566817912529,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1315,4652,285.91,-142.74884782,22800,6118644,,,,,,,,,0.0003,,,,23.53990936279297,,,0.20676159858703613,,,0.028751224279403687,,,,10.336690902709961,,218165,,,,
0.01,1316,4657,280.86,-137.70393013999998,22850,6132448,,,,,,,,,0.0003,,,,23.566194534301758,,,-1.3518316745758057,,,0.02972656674683094,,,,10.085383415222168,,218658,,,,
0.01,1318,4663,277.87,-141.29161399999998,22900,6147680,1.229316640479704,-0.24497354269994603,815,-0.06984100899716528,0.05276073619631902,0.8834355828220859,-0.026477985206315162,0.45734133281526645,0.0003,-0.00018274521964919445,0.023920074969164432,0.19375187506887812,23.927486419677734,-0.002687577886417234,0.0,0.7903867959976196,-0.164331785875683,-0.0005295596798545329,0.029821978881955147,0.06257668711656442,9.129543659760167e-05,2409759,0.4214341640472412,-0.058885556605453075,219202,-0.5678184667338807,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1314,4687,291.07,-135.66374622,22950,6161008,,,,,,,,,0.0003,,,,24.252483367919922,,,-0.8504947423934937,,,0.029596788808703423,,,,42.274078369140625,,219678,,,,
0.01,1315,4692,271.39,-148.44964223000002,23000,6174196,1.2300336481452043,-0.24462862411309175,820,-0.06945989258685892,0.05365853658536585,0.8829268292682927,-0.026540070361104277,0.4579030439861228,0.0003,-0.00018174799462175858,0.024023250617632053,0.193691489379853,24.465213775634766,-0.0026857825133564314,0.0,0.24594515562057495,-0.16434301383296032,-0.0005308013825052834,0.031476978212594986,0.06219512195121951,9.079724521158028e-05,2422981,1.0540295839309692,-0.05992618183964298,220149,-0.5682053173789254,333.2086443179387,0.005547845270484686,0.0184859000146389
0.01,1316,4698,253.44,-158.55253394,23050,6187132,,,,,,,,,0.0003,,,,24.920597076416016,,,0.08208572864532471,,,0.03203850984573364,,,,0.9911428689956665,,220611,,,,
0.0,1312,4724,273.89,-145.96116226,23100,6201776,,,,,,,,,0.0003,,,,25.332639694213867,,,-1.7409796714782715,,,0.028365671634674072,,,,10.035429000854492,,221134,,,,
0.02,1314,4730,286.95,-130.88594504,23150,6216000,1.2314329099549408,-0.24441714854052218,825,-0.06899008436630578,0.05333333333333334,0.8836363636363637,-0.026674949908880946,0.4580996493806307,0.0003,-0.00018051869957446816,0.02392437837340615,0.1933063855202812,24.424144744873047,-0.002687704884766405,0.0,2.1748292446136475,-0.16435873040208143,-0.0005334989735676037,0.026907742023468018,0.06181818181818182,9.018311681870037e-05,2439481,29.63141632080078,-0.059520857100342245,221642,-0.5672733097592183,333.2086443179387,0.005547845270484686,0.0184859000146389
0.02,1315,4735,276.89,-137.02418004999998,23200,6229804,,,,,,,,,0.0003,,,,23.986255645751953,,,0.5638672113418579,,,0.027502398937940598,,,,0.500087559223175,,222135,,,,
0.01,1316,4740,270.14,-147.96359163,23250,6243300,,,,,,,,,0.0003,,,,26.582046508789062,,,0.6311670541763306,,,0.02818167954683304,,,,1.2095892429351807,,222617,,,,
0.01,1312,4765,270.06,-149.56684574000002,23300,6256404,1.233350690295462,-0.244536847952627,830,-0.06852658876432675,0.05301204819277108,0.8843373493975903,-0.026736409779739578,0.45849263711817606,0.0003,-0.00017930592205583969,0.02396636362894472,0.19337006603333964,25.05582046508789,-0.0026889295967659323,0.0,-0.3793223202228546,-0.1643742357941694,-0.0005347281710547815,0.027572156861424446,0.06144578313253012,8.957724021480622e-05,2455981,9.78876781463623,-0.059120978541772104,223085,-0.5666084472822925,333.2086443179387,0.005547845270484686,0.0184859000146389
0.02,1314,4770,267.83,-145.75361071,23350,6269956,,,,,,,,,0.0003,,,,23.91855239868164,,,2.291985511779785,,,0.030158020555973053,,,,0.5519757866859436,,223569,,,,
0.02,1315,4775,277.26,-134.32924559,23400,6284824,,,,,,,,,0.0003,,,,24.429351806640625,,,-2.1784515380859375,,,0.03023369051516056,,,,0.5787837505340576,,224100,,,,
0.0,1317,4780,288.1,-130.01117800999998,23450,6298404,1.233243791607526,-0.24459683630360485,835,-0.0681405208964264,0.05389221556886228,0.8838323353293414,-0.026739810833984374,0.4586162526247671,0.0003,-0.00017829574109866293,0.024068661997775118,0.19357432766544247,23.488325119018555,-0.0026895241742950944,0.0,-0.445919394493103,-0.16433890333844017,-0.0005347961921342044,0.029652319848537445,0.06107784431137724,8.907257633519791e-05,2469896,20.165260314941406,-0.060123989026258595,224585,-0.5672536039299043,333.2086443179387,0.005547845270484686,0.0184859000146389
0.0,1313,4805,282.06,-133.55349486999995,23500,6312180,,,,,,,,,0.0003,,,,23.425800323486328,,,1.4323854446411133,,,0.030104780569672585,,,,19.636093139648438,,225077,,,,
